"","title","text","label"
"e32792a55ef11527453a96a9df5a4fc2","header","The end kind of ruined things for me. After Thomas woke up and found the note, things just went too crazy. Even these kids don't have luck that bad. That much does not go wrong all at once. Also, (view spoiler)[ did he kill Teresa just so Thomas didn't have to feel bad about being with Brenda? Like, what really was even the point of that? Enough stuff had already gone to shit and WICKED was literally crumbling around them, her death really wasn't necessary. (hide spoiler)] 
 And of course I still have a hundred questions. Hopefully The Kill Order will answer some of them, it's on its way in the mail. 
 Oh and that epilogue letter reveal was cray-cray.","true"
"e32792a55ef11527453a96a9df5a4fc2","header","Oops, realized I forgot to read this in the right spot. It was really really short though and honestly, fairly pointless.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","This was an interesting reading experience. For one thing, this was my first time reading an e-book. I'm glad I picked something tech-y like this; it was just right to read about the OASIS and so many video games through a screen (as much as I love paper and missed certain aspects of reading a print book--I was pissed when I thought I still had 4% of the book left and ""turned the page"" to find the acknowledgements and a preview chapter for another book. :p I picked up a paper copy after I finished this yesterday, just to look at it and see it in the real world, lol. It wouldn't have done this to me--there is no preview chapter in it, and if there was it'd probably have shading on the edges). 
 The other thing, there was just something about the storytelling style or whatever you wanna call it. The best thing I know to call it is explanatory, but it wasn't boring like a textbook or anything. It was just fairly matter-of-fact. Kind of like if your friend told you about his weekend or something. The main character narrates, and since this is a dystopian future (sort of anyway--not inside the OASIS where we spend a lot of time, but very much so outside) and we're dealing with more or less a big trivia competition, there's a lot of history and context to explain if you want people to really know where they are and what's going on. 
 I've never been very into '80s stuff or video games, but I still enjoyed reading this. I appreciated the geek culture and obsessiveness, information compiling, all that good stuff. I bookmarked the part talking about libraries in the OASIS, and Parzival's Firefly-class ship. I appreciated the mention of a Whedonverse planet, though was hoping for at least an explanatory sentence there mentioning Buffy. I really liked the quest / clues / riddles aspect. 
 I had a big crazy theory toward the beginning that I kept waiting and waiting for, which turned out to be totally wrong, so that was sort of disappointing. (view spoiler)[I thought that Aech was Halliday and he hadn't really died, but was being a control freak and wanted to know who exactly was gaining control of the OASIS before he retired, and had gone undercover to find a nice geek kid and sort of chosen/coached Wade. Alas. Real Aech was a good twist though. (hide spoiler)] Toward the middle though I got really excited, when (view spoiler)[Wade escapes from IOI and everyone meets in the Basement and freaking Ogden Morrow shows up like ""Surprise! Btw I'm gonna fly you all to Oregon!"" (hide spoiler)]. Like, wtf. And at that point I had to go back to work, so it was killer. 
 But yeah, the very end was sort of underwhelming to me, what with thinking I still had several pages left, and my big theory never coming to pass, and everything (view spoiler)[wrapping up in a nice happy bow. It was just a little too neat and sunshine-y and at that point there wasn't enough info dumping about the consequences and future. Like, this was not a love story to me, but that's how it ended. (hide spoiler)]. 
 So yeah. I don't have anything big to say. I feel like this is a very lackluster review, but I wanted to say something.","true"
"e32792a55ef11527453a96a9df5a4fc2","header","I've miraculously managed to avoid any spoilers for this, so I figured I'd better go ahead and read it before my luck runs out! 
 ------------ 
 Okay, first off I have to talk about the cover of my edition. I know movie covers get a lot of crap, but it was a few days after I started reading this that I noticed the band at the bottom wasn't just a little blurb about the movie, but was actually made to look like ticker tape that goes across the bottom of a news channel. Cool! 
 But a few days even after that, I finally noticed that AMY'S FREAKING EYES are staring right at you from the top of the cover. Days, I tell you, it was just the way the light finally hit it. So, I appreciate the effort they put into the subtleties here. 
 Now, when I said I'd avoided any spoilers before reading this, that wasn't entirely true. (view spoiler)[Just call me an unreliable narrator, like our dear characters here. I had heard somewhere (I think watching Oscars stuff of all things) that Amy faked her death. It was one of those things you try to pretend you didn't hear, but you're not quite successful. So I do wish I could have experienced the mystery and the confusion without that, actually trying to make sense of it. I have to say though that when Nick opened the shed I had Ring-esque visions of a green-gray, death-statue Amy sitting in the corner despite myself. 
 I have to say, I got a bit annoyed with the blatant cliffhangers and bombshells at the ends of the chapters though. The woodshed and ""It was my fifth lie to the police. I was just starting."" and ""She wanted to buy a gun."" and things like that. I mean sure, they were effective to keep you thinking of Nick's storyline while you read the diary entries, but still, a bit over-the-top. 
 I did not ever imagine that Amy had faked the whole diary, that was a surprise. Or that she was such an extremely conniving, soulless psychopath. That all did at least surprise me. That she'd set people up her whole life, just because they did one thing wrong to her. Crazy. 
 And then to use actually getting pregnant for real, as her final master plan--like, shit, lady. Can you imagine Amy changing diapers? I mean yeah she bled herself and collected pee and vomit, but on the daily? For a screaming crying thing that will get everything wrong and never fit into her perfect fantasies? I wish we'd had an epilogue chapter or a sequel. The only reason she wouldn't kill the baby is to keep the facade going. Can you imagine the psychological damage to that kid, living with a fake mother and a terrified father? Because the kid would know, that something was off, eventually. (hide spoiler)] 
 Anyway, I feel like there was something else I wanted to address.... If I remember, I'll add it in. 
 I wasn't sure about 2 or 3 stars, but I decided on 3 in acknowledgement of the complexity.","true"
"e32792a55ef11527453a96a9df5a4fc2","header","This is a gem. It's a book for booklovers about a bookstore for booklovers with lots more bookish elements thrown in, yet with plenty of modern technology that--for the first time ever?--is not presented as at odds with stacks of old books or as the new-and-improved replacement for old books, but a partner, a tool to get a bit else out of it. There's also a great big mystery which we discover right along with the narrator, fun details for artists, techies, and historians, and an intriguing cast of characters that (apart from Ashley IMO) never feel flat, despite brief interactions that, dare I say, actually mimic how we meet and get to know people in real life. 
 I feel compelled to put down that I didn't quite ""get"" the final message... but the rest of the book was so good I don't even care! I'll study up later. The epilogue wasn't quite what I wanted it to be, but it all wrapped up nicely and I think it fit with the overall themes and tone of the book. Perhaps these could be summed up in the now familiar phrase festina lente, which means ""make haste slowly"" and is symbolized by the dolphin and anchor, Manutius' printer's mark (and emblem of the Library and Information Science honor society)--everything comes together in its time, as long as you work diligently. 
 I think the only complaint that could be made about this book is that overall, all of the scenarios work out a little too easily, but it still has its ups and downs and it's still undoubtedly worth the read for all the nerdy goodness. And the glow-in-the-dark cover!","false"
"e32792a55ef11527453a96a9df5a4fc2","header","I can't even with the end. 
 I really liked knowing Julia's story though.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","I don't have much to say. I did enjoy the book, certainly meeting more peculiars and learning a bit more about peculiardom. 
 But the whole thing felt rather like a middle. I know it is the middle of the series so far, but typically each installment will still have its own beginning and end, and I didn't see that here. The end was interesting and opened up a lot of potential, but the stopping point seemed very abrupt and arbitrary; it was not final nor a cliffhanger. I also felt like the photos were not as seamlessly integrated as with the first book, and it felt strange (and a bit of a cop-out) to meet so many new characters while hardly seeing some old ones. 
 As I said though, I did like it and am certainly interested to see how the third one goes.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","I don't quite know what I think...","false"
"e32792a55ef11527453a96a9df5a4fc2","header","1. Not that I don't love Mary GrandPre's illustrations (just look at that cover!), but now I want an HP set illustrated by Jo. I'd seen her character group sketch and was impressed, but I didn't know she drew in general. 
 2. OMG Dumbledore. Some of his commentaries were better than the actual stories. 
 It was weird going from reading the series to reading this, I feel like having such a huge drop in length and complexity almost made it harder for me to understand. It was fun though. I think the Fountain of Fair Fortune was my favorite new one.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","Strangely enough, the parts of the book about the Fair were a lot more interesting and exciting to me than the parts about H.H. Holmes. Even though I bought the book expecting a murder story with the visits to the fair as backdrop, I think what I got was more about the construction of the fair with a few cons and killings over in the back corner. I don't want to make that sound like a bad thing though, because I honestly had fun reading this book. I really knew nothing about the Chicago World's Fair before I started reading this, and it was very exciting to see how many things appeared there for the first time ever, how many obstacles they surmounted and records they broke. 
 Even as someone who has a shelf here just for serial killers, Holmes was often a boring part of this story for me. Certainly more could have been done to make the Holmes storyline more exciting, but this is nonfiction and perhaps the source material no longer exists to support that. Although it came as a surprise to me, in my opinion the Fair is the main character, and I think it should be.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","... I had all these little half-formed thoughts about what I'd say in the review for this book, and then I got to the end and I don't know what to say. But I will try to say what I was thinking before. 
 This book. The word-craft was absolutely phenomenal, all the more so I think when keeping in mind that it was translated from French--I'm sure it's that beautiful in French because that's how the book is, but how do you preserve that in another language? I am impressed. It was pretty boring at times, but at times it was very beautiful and at times it was very funny. Such mixed feelings but overall I think it's good--I wish I could give it 3.5 or 3.75 stars.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","Between being less interested than I expected to be at the beginning and coming back to school for May Term, I've gotten rather off track in reading this.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","This book was amazing. I have to say that through all the times in school and books I've learned about the Holocaust and what Hitler did more south of Germany, I had no idea that Russia deported people too, from Lithuania and Latvia and Estonia and Finland. I had no idea. And it was just as bad. 
 I don't know what else to say.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","I've just started, but I have to say I'm impressed so far. I started reading it alone in my room in the dark with a book light around midnight and stopped at page 45 because I was getting creeped out. Also impressed with the book itself--the stamping on the spine and cover, the design of the inside pages, the thickness of the paper. 
 ------------------ 
 I would really like to give this book 3.5 stars because I felt the quality of the story and writing went up and down throughout the book, but I'll go to 4 instead of 3 since I was so impressed with the uniqueness of the book--the physical traits I mentioned above, the fact that the peculiar children don't have just superpowers or something but their talents are actually peculiar, and the inclusion of photographs amidst the story. 
 There are some things I'd really like to know more about. I'd like to know more about the children's lives before they came to stay with Miss Peregrine, an all-at-once explanation of how loops work, more about ymbrynes (and if I'm pronouncing it correctly), and probably a few more things I'm not thinking of right now.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","Sounds a lot like Decoy Princess by Dawn Cook. 
 But I really liked that, so I could give this a try.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","My Last Duchess, yes? Yes.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","First, I really just have to marvel at the fact that I finally read a book like normal again, in one week instead of three. I was beginning to think I was no longer capable, at least not in the life I have now, but I did it and it's so good to have a piece of my old familiar self back. 
 That's where the fourth star solidifies, I believe. Although there are certainly departures, having seen the movie first it was a little bit boring reading this at times because a lot of things are exactly the same. It was still plenty engaging enough though, obviously since I actually finished it like normal (I'm just really tickled, y'all). I know a couple people who've told me they just couldn't when they tried to read this, but I didn't have any problems with it. Knowing the plot beforehand is a blessing and a curse I suppose, because maybe I would have loved it reading it fresh and never been bored at all, or maybe I would've hated it too if I didn't already like it, haha. (And maybe I liked it more because my romantic history/experience is right on par with Tris' in that I don't really have any at all. A lot of her fears and insecurities really got to me and idk how they made things seem so easy as she and Four got together.) We'll see how book two goes!","false"
"e32792a55ef11527453a96a9df5a4fc2","header","I didn't find what I was looking for either. 
 But looking for it was nice.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","I'm pretty sure I read this sometime in elementary or middle school. I should read it again so I can properly rate it. I need to have a Madelein L'Engle-fest this summer and read the O'Keefe books, since An Acceptable Time is sometimes put with them, and sometimes put after the Time Quartet (Murray), which I have read. And then I can read the Austin/Chronos books.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","From the start I liked it a lot more than I expected to. I liked it a lot up until the end, and then things got painful/sad and started to feel like they were leading into the next book. It was never bad though. 
 The worst (or maybe 'least quality') part for me was that for a long time Fillory felt like a huge and obvious ripoff of Narnia. Almost everything was painfully similar for at least 3/4 of the book, and then Fillory started to take on more unique qualities (although some similarities still cropped up), and then at the climax of the action it finally became mostly its own, in my opinion. 
 Things got weird and less gripping at the end, although I think that was a reflection of Quentin's state. 
 Overall I really liked it though and I'm interested to see what goes on in the next one.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","I'm a bit upset about the ending, but the book was still amazing. 
 Major props for successfully writing in four different periods of time, and bringing them together so well.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","The Hannibal Lecter series was something I'd always intended to read. ""One day."" The glorious NBC Hannibal finally spurred me on to starting them now. 
 It wasn't too long, less than 100 pages, before I was picking up too many similarities and differences from the show to keep track of myself. I got out sticky notes and started marking. I didn't mind that the show had moved some things around. I love the show. I suppose that's a perk of loving the show before I got to the originals. So I marked things that they'd used in the show or were markedly different. I think I have 41 flags. I'm not entirely sure yet what I'll do with them. 
 It was wonderful. To know the show and find the book and see the ways they connected and overlapped and diverged. To see different aspects, different versions of the wonderful and compelling characters. And the ""new"" ones; there is no Francis Dolarhyde or Great Red Dragon in Hannibal (or at least not yet?). And those bits were lovely too. 
 I'd seen the movie version of Red Dragon before, but almost entirely forgotten it. So that was nice too, to have Silence of the Lambs be new and Red Dragon be new and Hannibal Rising be new and Hannibal be new and Red Dragon be new again. Movie, movie, movie, show, book. And now 3 more books to go through, and two movies. 
 Exultant.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","It's been a little while since the last time I saw the movie, but it was lovely to go through and recognize so many things. Of course some smaller plotlines were left out, but I think the movie worked very close to the book. The most interesting non-plot part though was reconciling movie Jack Crawford with television Jack Crawford, both in looks and attitude. Remembering the different time period and circumstances helped, but sometimes, depending on his presence/gravity in a situation, I saw big fierce television Jack, and other times I saw small quiet movie Jack. I had less trouble between the two Hannibals, although I was somehow also less successful with him--I think I just let him be 2 people for now, separated by time. 
 I also laughed a lot, mostly at clever bits. And it's so comfortable/comforting reading a familiar story. :)","false"
"e32792a55ef11527453a96a9df5a4fc2","header","Why is this book a big deal. 
 I didn't outright hate it. I liken my experience reading this book to being in a waiting room or line when you're not in a hurry--it's not your favorite thing to do, but you can pass the time well enough. I just never felt anything at all. The deaths were mildly surprising and that was about it. 
 Everyone seems to talk about ~~the symbolism~~ which I've never been much for, so I suppose that's it. I don't see any symbolism though--people suck, rational thought is never given the respect it deserves, and as someone who wears glasses I dread the thought of being in a survival situation. (Also afraid if I ever get mugged or otherwise assaulted that I'll end up with a shard of glass in my eyeball. Poor vision is fun you guys.) How is any of that revelatory? Maybe it's just that I'm reading it in 2017 USA where the social order is collapsing before our eyes anyway. Maybe this was a shocking reminder of humanity's animal instincts in 1950s Britain. Idk. 
 Glad to say I finally read it though. It's one of those books that it seems like everyone else read in high school but was never assigned to us. And I did love the cover and the size of this edition. It's perfectly hand-sized.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","I finished the first half but in the time it took me to do that, I should've finished two whole books. So I'm giving up LOTR for now and will come back to it some other time.","false"
"e32792a55ef11527453a96a9df5a4fc2","header","The middle was a bit slow for me (that could owe a lot to the busy things going on in real life at the time), but the near-end was lovely and brought me back from 3 stars to 4. 
 *potential spoiler alert* 
 As for the very end, I feel like it wasn't supposed to be sad. As far as epic fantasies go, it really was a very happy ending. Hardly anyone died all-in-all, and the main characters fared especially well. But it was still really really sad, and it felt like a hole in my chest when it was over. 
 That was almost three days ago. Then I decided to read the appendices. And I am glad I did. They're not as entertaining as the dramatic portions, of course, but they are extremely impressive. As for connections and hidden meanings, JK Rowling remains queen, but as far as developing cultures, languages, customs, and histories for multiple races, Tolkien excels by far. It blew my mind. 
 (And it wouldn't have taken me so long to read, but we had various unplanned family things going on between the 24th and 3rd.)","false"
"35cef391b171b4fca45771e508028212","header","I've got to hand it to CH, I am charmed by how realistic her characterizations can be just as much as I can be frustrated with them. I can't tell you how tired I get of the same basic characters with the same basic character flaws reappearing in YA Novels theses days. So, yeah, kudos to you CH for throwing a curveball at me. 
 That being said, I can't say this is my favorite Colleen Hoover book. It started out strong and had me hooked up till about Brennan's birthday, but after that she started losing me. For one, Warren's reaction after the hospital visit was just really weird. I most certainly wouldn't cry on his shoulder after some of the things he said. 
 And second, the plot started to stagnant. It got a little interesting when Maggie came into play, but then the will-they-won't-they got a little drawn out in the end. 
 Despite its pitfalls, CH has a way with words that brings the characters to life. I'm not normally a fan of books that insert long text of lyrics, but being able to listen to the artist sing them in their intended key really hit the head on the nail for me. 
 I would recommend this book if you're looking for a romance with a unique twist that keeps it's readers wanting more.","false"
"35cef391b171b4fca45771e508028212","header","I will read this book, because I have gone too long without the next installment of The Selection, but lets be clear about one thing... 
 TEAM MAXTON ALL THE WAY 
 To be completely honest Aspen kinda gets on my nerves and I kinda wanted to smack (view spoiler)[America upside the head for making out with Aspen. The guy dumped you and you have a hot prince who is in love with you. Hello?!?! Are you out of your mind??? 
 Yes. Yes, I agree. 
 (hide spoiler)] (Spoiler from Second Book) 
 *sigh* But I digress. All that said.. 
 Is it February, yet?","true"
"35cef391b171b4fca45771e508028212","header","""I was just a broken thing who never should have dreamed of having wings."" 
 Set in a period where 
 reputation is everything 
 and freedom feels more like a long off dream, Blackmoore was much more than I had ever expected when I had first picked the book up as light reading. What I found was a tale of wings and a heart who dared to dream. 
 ""I wonder what you will do with your wings once you have found them. I wonder how far away they will take you. And I fear them, for my sake, at the same time that I hope for them, for yours."" 
 Mystery 
 and 
 intrigue 
 fill the pages of this novel as the author unfolds the events that changed Kate's world and the man's who loves her, forever. 
 ""You have such a good heart...It is only afraid. But I would take such good care of it, love, if you would give it to me."" 
 My heart broke along side Kate's as she realized that freedom had cost her something she realized too late she couldn't live without...her heart. 
 ""But life in this world disappointed me--the life that required giving up my heart for the sake of my soul.""","false"
"35cef391b171b4fca45771e508028212","header","It's creative. It's out there. And it's AWESOME!","false"
"35cef391b171b4fca45771e508028212","header","Holy Smokes!!! and bones...","false"
"35cef391b171b4fca45771e508028212","header","*5 bold stars.* Bishop brings to life The Others for what they truly are; as beautiful as they are beastly. 
 I started this book with no real expectation, just as something to read in between books of series I had already been well into, but it soon had my full attention. It was beyond anything I had imagined. If you're looking for a break from the mainstream, look no further. 
 These aren't your typically ""misunderstood"" monsters that have been the norm in most popular supernatural literature as of late. Bishop shows us both the good and bad, leaving the audience to decide how they feel about these predators. 
 They are not human, but neither are they wholly beast. We see the redeeming qualities in the fierce protectiveness they show for their own kind, but are appalled at the turn of the next page when we learn the contents of special meat. 
 There would be a spike of girls who went out in the woods and were never heard from again. There always were when stories came out portraying the terra indigene as furry humans who just wanted to be loved. 
 Most of the time the terra indigene didn't want to love humans; they wanted to eat them. 
 There is no perfect race. The Others are monsters by our terms, but we as humans aren't without blame. 
 There are always the stronger and the weaker, the leaders and the followers. Don't you force the weaker among you to accept the scraps that are left when the stronger have eaten their fill? Don't they wear the worn-out rags instead of warm clothes? 
 Stronger and weaker exist in any group, but you've clearly decided some kinds of human are more important than others. 
 Some kind of humans are human and other kinds are...property? Is that how it works? I didn't realize you monkeys had such savagery in you. Next you'll be eating your weak in order to keep your strong healthy.","false"
"35cef391b171b4fca45771e508028212","header","WARNING: Do NOT read this book, if the failure to use something as simple as spell check would bother and offend you. 
 We've all read those books; books you want to love, but can't for the life of you because the author didn't take the time to proof read their work. I swear I spent more time rewriting the sentences in my head then I did actually enjoying the story, which is a shame considering it had so much prospective. Still, I couldn't bring myself to write a good review with all the headache inducing run-on sentences and the overabundance of careless mistakes. 
 The concept had the potential to be a great good-girl-loves-bad-boy -tale. Potential, however, does 
 not 
 equate to rendering a proof reader unnecessary. Any redeeming qualities were lost on me after I came across the countless paragraph long run-on sentence that made about as much sense as an English Major taking Engineer physics--that is to say, none at all. 
 One word can sum up my biggest frustration: Comma's. The author either failed to use them all together or put them in places they had no business being. I can understand missing your own errors after spending hours writing, but that's why editors are such an important component to the writing process. The reader shouldn't be editing the ""finished"" copy. Please get one, or find another one, because this just isn't working. 
 I hate to write such a negative review, especially of one with such promise, but the mistakes were just too sloppy and overshadow the positives.","false"
"35cef391b171b4fca45771e508028212","header","Duff hits more of a 3.5 stars kind of range with me but since that's not an option I went ahead and bumped it up to a four-star rating seeing as it really 
 was 
 a fun story that 
 wasn't 
 overly watered down, or coming off as more of a pre-teen guide to what they think high school is like. 
 ""Spanish, huh? Can you say anything interesting?"" 
 ""El tono de tu voz hace que queria estrangularme."" 
 ""That sounds sexy, what's it mean?"" 
 ""The sound of your voice makes me want to strangle myself."" 
 ""Kinky."" 
 Wesley's specialty, turning insults into foreplay. 
 Why I Loved It! 
 It was fun and fast paced. I can't tell you how bored I am with books that drag on several chapters before any real substances or action happens. The concept of what a DUFF is literally made me Laugh-Out-Loud when I read the description. 
 The 'DUFF' is the Designated Ugly Fat Friend. The DUFF of the group doesn't necessarily have to be ugly, it's just simply the term Wesley has dubbed as the least attractive girl in the group, and at the risk of coming off sounding like a Jerk, the logistics of how he explains the DUFF is kinda sad but true. But then again, don't we all feel like the DUFF sometimes. 
 ""The point is, scientists have proven that every group of friends has a weak link, a Duff. And girls respond well to guys who associate with their Duffs."" 
 ""Crackheads can call themselves scientists now? That's news to me."" 
 Did I mention I loved the snarky humor? 
 Classic Tales with a Modern Twist 
 While this next part is often done with several YA novels, I really did enjoy the connection to other major pieces of well-respected literature, such as Wuthering Heights. 
 There are many things that can go wrong putting a contemporary twist on an age old tale of something as highly acclaimed as the classics. However, it's always interesting to see stories from a completely different era of thought still hold validity in a modern story line, hearing the same old story in a new light. Some things may change, but there are aspects within human nature that allow us to understand certain concepts, no matter how different the times may be. It's that fundamental level of human nature that connects us all; what allows us to empathizes with characters from stories, like those written by Shakespeare hundreds of years later. 
 What I Didn't Like 
 My major complaint was some of the cliche language. Being in high school does not make you incompetent of completing sentences without the improper use of the word 'like'. Also, the use of the 'F-word' seemed forced. I have no qualms with authors inserting curse words as it fits with the characterization. In fact, I find it more unrealistic when authors have young adults replacing curse words with stuff that sounds like it hasn't been used since the 50's, simply for the fact they don't like to curse. Let's be real, it's just a word. 
 However, I think in the case of DUFF, we see excessive use of curse words to the point it is distracting for the sake, or so it seems, of using them. Bianca drops the f-word at the most random of instances, just for the sake of using them. This really doesn't fit her character. Dropping a curse word in every conversation does not make the characters more believable. Perhaps if this weren't some small town school, and took place in a crime ridden neighborhood, I might be willing to believe the common use of such strong language in such large and sloppy quantity as being acceptable. Bianca is an AP, college bound, cynic. NOT a kid with a extreme case of Turrets that excuses the amount of randomly placed curse words. 
 If you've ever seen dick figures on youtube, then Lord Turrette is a perfect description to what I'm talking about 
 Maybe the kids of Hamilton high should lay off the Tupac cd's for a while. 
 Having said that, the story isn't terribly flawed and the relationship development is believable. I was sucked into the love/hate relationship between Wesley and Bianca from the first time she dumped her Cherry Cola on his head. It's a great tale of realizing that we all are insecure sometimes, and that while distractions are nice reality always has a way of rearing its ugly head. 
 I would recommend this book if you're a fan of angsty romances, where the main characters are often at each other's throats as often as they're in each other's beds.","false"
"35cef391b171b4fca45771e508028212","header","Still coping with my feelings of awesomeness towards this book... Review to come!","false"
"35cef391b171b4fca45771e508028212","header","The Edge of Never has been popping up all over my Goodread recommendations. I think it's time I finally caved to what I'm hoping is going to be five stars of amazing.","false"
"35cef391b171b4fca45771e508028212","header","So... 
 My reaction when I realized not only was there going to be a Novella to the Selection series, but one from Prince Maxon's POV-my reaction might have looked a little something like this... 
 yes.yes.Yes! 
 My Reaction when I saw that I would have to wait until march... 
 Yeah, I know the feeling.","false"
"35cef391b171b4fca45771e508028212","header","Just read a preview of the first chapter and HOLY DAIMON BABIES! April is just too far away!(!!) 
 In the meantime, my feelings towards the month of February and March... 
 Do you understand my feelings now? 
 No? 
 How about now? 
 That's what I thought. 
 I think I'll go into hibernation until April; it's safer for everyone that way...","false"
"35cef391b171b4fca45771e508028212","header","The Significance Series is one I've truly enjoyed. I was originally skeptical, but Shelly has created a unique and endearing tale, that has since won me over. This is why I was dying to get my hands on the final novel, Independence. 
 It was a nice and tidy wrap up of the characters we'd come to love, but it lacked some of the intensity that the previous books in the series had. Was there still action? Yes. Did I get my happy ending? Of course. 
 But... 
 It just lacked something essential that the other books had. Endings are always the hardest, in my opinion, but I think Shelly still did a wonderful job. I'm sad to say goodbye to Caleb and Maggie in print, but I look forward to seeing them again soon on the big screen!","false"
"35cef391b171b4fca45771e508028212","header","I loved this series, but was seriously let down by the last book. The others were actioned packed page turners. Allegiant...well I for one was ready for the end. I couldn't help but think wait, they went through all this to find out that...what a let down. 
 I would still suggest reading the book if you love the series, but keep your expectations grounded, your wtf face at the ready, and some tissues handy. You're in for a rough ride.","false"
"35cef391b171b4fca45771e508028212","header","Implants are everywhere! 
 Oh my gosh...this book. 
 Oh my gosh...that ending.... 
 I may have peeked at the last line of the last page (okay, so I defiantly did.) So, color me shocked when the ending still took me by complete surprise. Got to love an author who knows readers like me, who sometimes can't resist temptation to look at the end, and gives such an ambiguous closer like that one to keep us guessing. I loved it! 
 Not sure how I'm going to survive until book 4 is released. Crossing my fingers we get some Daemon POV in the next installment. 
 Anyone else see the arum lurking in the shadows on the front cover? Creepy? Yup. Awesome? YES!","false"
"35cef391b171b4fca45771e508028212","header","Can't wait for Travis' POV 
 Travis Before Abby... 
 Travis After Abby...","false"
"35cef391b171b4fca45771e508028212","header","Had this on my to-read shelf forever. Will update once I've finished. Can't wait!","false"
"35cef391b171b4fca45771e508028212","header","The last book left me wanting for more. I need a happy ending on this one; my poor heart can't take all this drama. 
 Jem, you're a sweetheart, but you gotta love the broody bad boy Will. It's just that Will and Tessa connect on a level Jem and Tessa don't. While Jem may be the safe choice, that doesn't make it the right choice. 
 At the same time I really don't want to see Jem hurt. 
 *cue frustrated sigh 
 Let's just write in two Tessa's, one for each of the boys, then everyone is happy! 
 Ok... So, maybe not. Regardless, April cannot come soon enough!","false"
"35cef391b171b4fca45771e508028212","header","Things are heating up in the second novel of Infernal Devices. 
 Will is beginning to realize that a life without love isn't much of a life at all, but with the mysterious curse still hanging over his head he sees little he can do about it; that is until he seeks out Magnus Bane for help. But has the answer he's been seeking come too late? 
 And then we have Jem; kind and devoted Jem. He's the smart choice for Tessa, but does the smart choice equal the right choice? Though his days are numbered he's willing to devote every last one to her. He's got the girl, but does he have her heart... 
 And Tessa; she's been through so much and remains so strong, but the storm is far from over. The man who has owned a part of her heart from their first meeting has announced his love at the 11th hour, but to give him her heart would mean to shatter another's. She's given up so much it seems, can she give up this, too? 
 While their hearts hang in the balance, a much greater threat looms over them all, as the illusive Mortmain thwarts them at every turn. Just what are his plans for Tessa? 
 Clockwork Prince is a spell binding tale that will have you hooked from start to finish.","false"
